age,gender,degree_level,field_of_study,gpa,years_experience,python,java,c_cpp,sql,machine_learning,data_analysis,cloud_computing,cybersecurity,web_development,devops,networking,communication,leadership,problem_solving,teamwork,adaptability,recommended_job_1,recommended_job_2,recommended_job_3
34,Male,PhD,Computer Science,2.71,5,1,0,0,0,0,1,0,0,0,0,1,2,3,3,1,1,Security Engineer,Machine Learning Engineer,Data Scientist
30,Female,PhD,AI,3.64,7,0,1,0,1,1,1,1,1,1,0,0,2,3,1,2,4,Business Intelligence Analyst,Software Engineer,Cloud Engineer
30,Male,Master,Computer Science,2.56,6,1,1,0,1,1,0,0,1,0,0,1,1,5,1,3,5,Machine Learning Engineer,Software Engineer,Cybersecurity Analyst
26,Male,PhD,Cybersecurity,2.67,6,1,0,0,0,0,1,0,0,1,0,1,2,1,3,3,5,Data Scientist,Frontend Developer,Security Engineer
24,Female,Bachelor,AI,3.28,1,0,0,1,0,1,1,0,0,0,0,0,1,2,3,5,4,Software Engineer,Backend Developer,Machine Learning Engineer
34,Male,Bachelor,AI,3.77,7,1,1,1,0,1,1,0,1,0,0,0,4,5,4,4,2,AI Researcher,Machine Learning Engineer,Software Engineer
27,Female,PhD,Data Science,3.26,5,1,0,1,0,1,0,0,0,1,0,1,4,5,5,1,4,Machine Learning Engineer,Software Engineer,Data Scientist
24,Male,Bachelor,Computer Science,3.86,4,1,0,0,1,0,1,1,0,0,1,1,5,1,3,3,4,Business Intelligence Analyst,Cloud Engineer,DevOps Engineer
24,Female,PhD,AI,3.0,3,0,1,0,1,1,0,1,0,0,1,1,5,1,1,3,4,Software Engineer,Cloud Engineer,DevOps Engineer
26,Male,PhD,Cybersecurity,3.0,6,0,1,1,0,1,0,0,1,0,1,0,2,3,5,5,3,Software Engineer,DevOps Engineer,Cybersecurity Analyst
21,Male,Master,Software Engineering,2.71,0,0,0,1,0,1,1,0,1,1,0,1,5,1,4,1,5,Software Engineer,Cybersecurity Analyst,Backend Developer
30,Female,Master,AI,3.0,7,1,0,1,0,0,1,0,0,1,1,1,4,4,5,5,2,Software Engineer,DevOps Engineer,Backend Developer
33,Female,Bachelor,Software Engineering,2.59,4,0,0,1,0,0,1,0,0,0,1,1,2,3,3,2,1,Software Engineer,DevOps Engineer,Backend Developer
22,Female,Bachelor,Computer Science,2.72,5,1,1,1,1,1,0,1,0,1,1,1,2,4,2,2,3,Machine Learning Engineer,Software Engineer,Cloud Engineer
33,Male,PhD,Data Science,2.99,3,1,0,1,0,1,0,0,1,0,0,0,3,1,5,2,2,Machine Learning Engineer,Software Engineer,Cybersecurity Analyst
35,Female,Master,Cybersecurity,3.43,3,1,0,1,1,0,1,0,1,1,1,0,2,4,3,2,1,Business Intelligence Analyst,Software Engineer,DevOps Engineer
22,Female,PhD,Computer Science,3.46,0,1,1,1,1,1,0,0,0,1,1,1,3,4,1,1,4,AI Researcher,Machine Learning Engineer,Software Engineer
27,Male,PhD,Computer Science,2.9,3,1,0,1,1,1,1,0,0,1,1,1,1,5,5,5,3,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
27,Female,PhD,Data Science,3.8,6,0,0,1,0,0,1,1,1,0,1,1,2,4,1,4,2,Software Engineer,Cloud Engineer,DevOps Engineer
23,Male,PhD,Data Science,3.38,2,0,1,1,1,0,0,0,1,0,1,0,2,3,3,5,2,Software Engineer,DevOps Engineer,Cybersecurity Analyst
27,Female,PhD,Software Engineering,3.62,8,0,0,0,1,1,1,0,0,1,0,0,5,3,4,2,4,Business Intelligence Analyst,Data Analyst,Frontend Developer
23,Female,Master,AI,2.86,7,1,0,1,0,0,0,1,1,0,0,1,4,3,3,3,5,Software Engineer,Cloud Engineer,Cybersecurity Analyst
26,Male,Master,Cybersecurity,3.82,1,0,1,0,1,1,1,1,0,0,0,1,4,3,2,3,2,Business Intelligence Analyst,Software Engineer,Cloud Engineer
28,Male,PhD,AI,2.54,2,1,1,0,1,0,1,0,1,0,1,0,3,4,2,4,3,Business Intelligence Analyst,Software Engineer,DevOps Engineer
32,Male,Master,Computer Science,2.86,8,1,1,0,0,1,0,1,0,0,0,0,5,4,4,2,2,Machine Learning Engineer,Software Engineer,Cloud Engineer
23,Male,PhD,Computer Science,2.55,8,0,1,0,0,1,1,1,0,0,0,1,1,1,3,5,1,Software Engineer,Cloud Engineer,Backend Developer
24,Male,PhD,Data Science,3.66,7,0,1,1,1,0,0,0,0,0,0,0,4,3,5,3,4,Software Engineer,Backend Developer,Business Intelligence Analyst
32,Female,PhD,Software Engineering,2.81,3,0,0,0,1,0,0,1,0,1,1,0,2,2,5,1,1,Cloud Engineer,DevOps Engineer,Frontend Developer
26,Female,Master,Data Science,3.27,6,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,2,Software Engineer,Cloud Engineer,DevOps Engineer
30,Female,Bachelor,AI,2.52,1,0,0,0,1,1,0,1,1,0,1,0,2,2,5,5,5,Cloud Engineer,DevOps Engineer,Cybersecurity Analyst
23,Female,PhD,Data Science,3.64,3,0,0,0,0,0,1,1,1,0,0,1,1,2,5,5,3,Cloud Engineer,Cybersecurity Analyst,Security Engineer
35,Female,PhD,Computer Science,3.82,4,0,0,1,1,0,1,0,1,0,1,1,3,1,1,1,4,Business Intelligence Analyst,Software Engineer,DevOps Engineer
23,Female,Master,Software Engineering,2.63,4,1,0,1,0,1,1,1,1,0,1,1,1,1,5,4,4,Machine Learning Engineer,Software Engineer,Cloud Engineer
21,Male,Master,AI,2.78,4,0,0,0,1,1,0,1,1,0,0,0,1,3,5,2,2,Cloud Engineer,Cybersecurity Analyst,Machine Learning Engineer
32,Male,PhD,Data Science,2.85,4,0,0,0,1,1,1,1,1,1,1,1,5,4,4,2,2,Business Intelligence Analyst,Full Stack Developer,Cloud Engineer
24,Male,Master,Data Science,2.58,1,0,1,1,1,1,0,0,1,1,1,1,1,1,4,3,1,Software Engineer,DevOps Engineer,Cybersecurity Analyst
32,Male,Master,Software Engineering,2.53,0,1,0,0,1,1,0,0,0,1,0,0,4,4,1,5,4,Machine Learning Engineer,Data Scientist,AI Researcher
34,Male,Master,AI,2.7,6,1,1,1,1,1,1,0,1,0,0,1,1,1,4,5,3,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
31,Female,Master,AI,2.81,2,0,0,0,1,1,1,1,1,0,0,1,4,5,1,1,3,Business Intelligence Analyst,Cloud Engineer,Cybersecurity Analyst
34,Male,Master,Computer Science,3.62,3,1,0,0,0,0,0,1,1,1,1,0,4,3,1,5,5,Cloud Engineer,DevOps Engineer,Cybersecurity Analyst
25,Female,Bachelor,AI,3.72,4,1,1,1,0,1,0,1,1,0,0,1,4,4,4,2,3,AI Researcher,Machine Learning Engineer,Software Engineer
32,Female,Master,AI,3.28,7,0,1,1,0,0,0,1,0,0,1,0,4,1,5,3,5,Software Engineer,Cloud Engineer,DevOps Engineer
23,Female,PhD,Computer Science,3.82,5,1,1,0,0,1,1,1,1,0,0,0,4,5,1,3,3,AI Researcher,Machine Learning Engineer,Software Engineer
33,Male,Master,Cybersecurity,2.75,7,1,0,1,1,0,1,0,0,0,0,0,2,5,3,5,3,Business Intelligence Analyst,Software Engineer,Data Analyst
34,Male,PhD,Software Engineering,3.1,2,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3,4,Machine Learning Engineer,Data Scientist,AI Researcher
23,Female,Bachelor,Software Engineering,4.0,6,0,0,0,1,1,0,1,1,0,0,1,5,4,4,3,4,Cloud Engineer,Cybersecurity Analyst,AI Researcher
35,Male,Bachelor,Computer Science,2.67,7,1,1,1,0,0,0,1,1,1,1,0,3,5,2,4,2,Software Engineer,Cloud Engineer,DevOps Engineer
35,Female,Bachelor,Data Science,3.24,0,1,1,1,0,0,0,1,0,0,1,1,4,3,5,3,5,Software Engineer,Cloud Engineer,DevOps Engineer
27,Female,PhD,Software Engineering,3.97,0,1,0,1,1,1,0,1,0,1,1,1,2,5,2,1,2,AI Researcher,Machine Learning Engineer,Software Engineer
30,Female,Master,Data Science,3.02,4,0,0,0,0,0,1,1,1,0,0,0,2,1,5,5,4,Cloud Engineer,Cybersecurity Analyst,DevOps Engineer
33,Male,PhD,Software Engineering,2.91,5,0,1,1,0,1,0,0,0,1,0,0,2,5,5,2,2,Software Engineer,Backend Developer,Frontend Developer
27,Male,Bachelor,AI,3.37,0,1,1,0,1,1,0,0,0,1,0,0,4,2,5,3,1,Machine Learning Engineer,Software Engineer,Data Scientist
32,Male,PhD,Computer Science,3.5,3,0,0,0,1,1,0,1,1,0,0,1,1,5,2,5,1,Cybersecurity Analyst,Cloud Engineer,Security Engineer
28,Male,Bachelor,Computer Science,2.91,0,0,0,1,1,1,0,1,1,0,0,1,4,4,3,1,4,Software Engineer,Cloud Engineer,Cybersecurity Analyst
25,Male,Bachelor,Computer Science,2.65,4,1,0,0,1,1,1,0,1,1,0,1,1,1,3,1,4,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
32,Male,Master,Computer Science,3.84,5,0,1,1,0,0,0,1,1,0,1,0,4,1,4,3,2,Software Engineer,Cloud Engineer,DevOps Engineer
22,Female,Bachelor,Cybersecurity,3.23,6,0,1,1,1,1,1,1,1,1,1,1,5,3,1,4,4,Business Intelligence Analyst,Software Engineer,Cloud Engineer
23,Female,PhD,Data Science,2.85,6,0,0,0,0,0,0,0,0,1,1,1,1,5,5,3,1,DevOps Engineer,Frontend Developer,Security Engineer
24,Female,PhD,Computer Science,2.97,0,0,0,0,1,1,0,1,1,0,1,1,3,5,1,4,3,Cloud Engineer,DevOps Engineer,Cybersecurity Analyst
31,Male,Master,Data Science,3.92,5,1,1,0,1,1,0,1,0,0,1,1,5,5,3,4,3,AI Researcher,Machine Learning Engineer,Software Engineer
31,Male,Master,Computer Science,3.95,5,0,0,0,0,0,0,1,0,0,1,1,1,1,2,3,1,Cloud Engineer,DevOps Engineer,AI Researcher
29,Female,Bachelor,Data Science,3.82,8,0,0,0,0,0,1,1,1,1,1,0,3,5,5,1,3,Cloud Engineer,DevOps Engineer,Cybersecurity Analyst
21,Male,PhD,Computer Science,3.23,3,1,1,0,1,0,1,0,0,0,0,0,2,2,1,4,1,Business Intelligence Analyst,Software Engineer,Data Analyst
35,Female,Bachelor,AI,3.21,1,0,1,0,1,1,0,1,0,0,1,1,5,2,1,1,5,Software Engineer,Cloud Engineer,DevOps Engineer
30,Male,Master,Computer Science,3.21,6,0,0,0,1,1,0,0,1,0,0,1,5,5,2,4,2,Cybersecurity Analyst,Security Engineer,Business Intelligence Analyst
35,Female,Bachelor,Cybersecurity,2.81,7,1,1,0,0,0,1,0,1,1,0,0,2,1,2,3,2,Software Engineer,Cybersecurity Analyst,Backend Developer
21,Female,Bachelor,Data Science,4.0,2,1,0,1,1,1,1,0,0,0,0,0,2,5,5,4,2,AI Researcher,Machine Learning Engineer,Data Scientist
26,Male,Master,Software Engineering,3.96,7,0,0,0,0,0,0,1,0,1,1,0,3,5,5,4,1,Cloud Engineer,DevOps Engineer,AI Researcher
26,Female,PhD,Software Engineering,3.52,7,0,1,1,0,0,0,1,0,1,1,0,2,5,4,5,4,Software Engineer,Cloud Engineer,DevOps Engineer
23,Female,PhD,Software Engineering,2.57,7,1,0,1,0,0,1,1,0,1,0,1,2,5,5,3,4,Software Engineer,Cloud Engineer,Backend Developer
23,Male,Master,Computer Science,3.22,8,1,0,0,1,1,1,1,0,0,1,1,1,3,5,3,5,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
23,Male,Master,Software Engineering,2.97,5,0,0,0,0,1,0,1,1,0,1,1,4,3,3,5,5,Cloud Engineer,DevOps Engineer,Cybersecurity Analyst
24,Female,PhD,Data Science,3.32,0,1,1,1,0,1,0,0,0,1,0,0,4,3,3,4,1,Machine Learning Engineer,Software Engineer,Data Scientist
23,Male,Master,Software Engineering,3.65,7,0,1,0,0,1,0,1,1,1,0,1,1,4,4,5,3,Software Engineer,Cloud Engineer,Cybersecurity Analyst
30,Male,Master,Software Engineering,3.42,0,0,1,0,0,1,1,1,0,1,0,1,3,4,3,2,3,Software Engineer,Cloud Engineer,Backend Developer
24,Male,Bachelor,Data Science,3.36,3,1,1,1,1,0,0,1,0,1,1,1,3,4,3,5,3,Software Engineer,Cloud Engineer,DevOps Engineer
35,Female,PhD,Data Science,3.47,1,1,0,0,1,0,1,1,1,1,1,0,4,1,4,5,3,Business Intelligence Analyst,Cloud Engineer,DevOps Engineer
22,Female,Bachelor,Computer Science,3.39,1,1,1,1,1,1,0,1,0,1,0,0,2,1,1,1,5,Machine Learning Engineer,Software Engineer,Cloud Engineer
22,Male,Bachelor,Computer Science,2.69,0,1,1,0,0,0,1,0,1,1,0,1,2,5,5,2,3,Software Engineer,Cybersecurity Analyst,Backend Developer
34,Male,Master,Computer Science,3.98,4,1,1,0,0,1,0,0,1,0,1,0,4,4,1,1,2,AI Researcher,Machine Learning Engineer,Software Engineer
21,Male,Bachelor,Software Engineering,3.74,2,0,0,0,1,1,1,1,1,0,1,1,4,3,4,2,5,Business Intelligence Analyst,Cloud Engineer,DevOps Engineer
29,Male,PhD,Cybersecurity,2.71,2,0,0,1,0,0,1,0,1,0,0,0,1,1,2,2,2,Software Engineer,Cybersecurity Analyst,Backend Developer
22,Male,Master,Computer Science,3.06,3,0,1,1,0,1,1,1,1,0,0,1,5,2,2,1,5,Software Engineer,Cloud Engineer,Cybersecurity Analyst
31,Female,Bachelor,Cybersecurity,3.14,5,1,1,0,0,1,0,1,0,1,0,0,2,3,4,3,5,Machine Learning Engineer,Software Engineer,Cloud Engineer
35,Male,Bachelor,Software Engineering,3.29,1,0,0,0,0,0,1,0,1,0,0,1,2,4,3,3,4,Cybersecurity Analyst,Security Engineer,Machine Learning Engineer
30,Female,PhD,Data Science,3.16,0,1,1,0,0,0,0,1,1,0,1,1,1,2,4,4,1,Software Engineer,Cloud Engineer,DevOps Engineer
29,Male,Master,Data Science,3.28,6,1,0,1,0,1,1,0,0,0,1,0,2,1,3,5,2,Machine Learning Engineer,Software Engineer,DevOps Engineer
21,Male,Bachelor,Data Science,3.98,0,1,1,1,0,0,1,1,0,1,0,1,1,5,5,5,1,Software Engineer,Cloud Engineer,AI Researcher
24,Male,Master,Computer Science,2.74,0,0,0,1,0,1,1,0,0,0,0,1,2,2,3,4,3,Software Engineer,Backend Developer,Security Engineer
33,Male,Master,Data Science,3.14,2,1,1,0,0,0,0,1,1,0,0,0,5,1,1,2,5,Software Engineer,Cloud Engineer,Cybersecurity Analyst
34,Male,Bachelor,Software Engineering,2.79,8,1,1,0,1,1,1,1,1,0,1,1,4,2,4,2,5,Business Intelligence Analyst,Machine Learning Engineer,Data Scientist
30,Female,Master,Cybersecurity,2.76,3,1,0,1,1,1,0,1,0,1,1,0,5,4,3,5,1,Machine Learning Engineer,Software Engineer,Cloud Engineer
34,Female,Bachelor,Cybersecurity,2.71,4,1,1,1,1,1,1,1,0,0,1,0,5,3,1,4,5,Business Intelligence Analyst,Machine Learning Engineer,Data Scientist
25,Female,PhD,Data Science,3.26,0,0,0,1,1,1,0,1,1,1,0,0,4,2,5,2,1,Software Engineer,Cloud Engineer,Cybersecurity Analyst
21,Male,Master,Cybersecurity,3.29,7,1,0,1,1,0,0,0,1,0,0,0,5,4,2,4,3,Software Engineer,Cybersecurity Analyst,Backend Developer
30,Male,Bachelor,Software Engineering,3.08,1,0,0,0,0,0,1,0,0,1,1,0,5,2,4,5,1,DevOps Engineer,Frontend Developer,Full Stack Developer
28,Female,Master,Computer Science,3.55,0,0,1,1,1,0,1,0,0,0,1,0,5,5,5,3,5,Business Intelligence Analyst,Software Engineer,DevOps Engineer
31,Female,Bachelor,AI,3.37,6,0,0,1,0,1,1,0,1,1,0,0,3,2,4,3,5,Software Engineer,Cybersecurity Analyst,Backend Developer
31,Male,PhD,Data Science,2.89,8,0,0,0,1,1,0,1,1,0,1,1,2,4,2,4,4,Cloud Engineer,DevOps Engineer,Cybersecurity Analyst
32,Female,Master,Data Science,3.82,0,0,0,1,1,1,1,1,0,1,1,0,5,5,1,1,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
27,Male,PhD,AI,3.98,6,0,0,0,0,1,1,1,0,1,1,0,2,1,2,1,3,Cloud Engineer,DevOps Engineer,AI Researcher
21,Male,Master,Computer Science,2.99,3,1,0,1,1,1,1,0,1,0,1,1,1,4,2,1,2,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
27,Female,Master,Computer Science,3.29,2,0,0,0,1,0,0,0,1,1,1,0,1,5,1,1,4,DevOps Engineer,Cybersecurity Analyst,Frontend Developer
31,Female,PhD,Software Engineering,3.89,1,1,1,0,1,1,0,0,1,1,0,1,1,1,2,3,5,AI Researcher,Machine Learning Engineer,Software Engineer
35,Male,PhD,Computer Science,2.79,5,0,1,1,0,1,0,0,0,0,1,1,2,4,5,3,1,Software Engineer,DevOps Engineer,Backend Developer
25,Female,Bachelor,Cybersecurity,2.83,7,1,0,1,0,1,0,0,0,1,0,0,4,1,1,2,2,Machine Learning Engineer,Software Engineer,Data Scientist
25,Female,PhD,AI,3.43,2,1,1,0,0,0,0,0,1,0,0,0,4,5,1,2,3,Software Engineer,Cybersecurity Analyst,Backend Developer
24,Male,PhD,Cybersecurity,2.59,5,0,1,0,0,0,1,1,1,1,0,0,5,4,3,5,1,Software Engineer,Cloud Engineer,Cybersecurity Analyst
24,Female,PhD,Software Engineering,3.99,3,1,0,0,1,0,0,0,1,1,0,0,5,4,3,3,5,Cybersecurity Analyst,AI Researcher,Frontend Developer
25,Male,Master,Computer Science,2.57,8,1,1,0,1,0,0,0,1,0,1,0,2,4,4,4,1,Software Engineer,DevOps Engineer,Cybersecurity Analyst
24,Female,Bachelor,Cybersecurity,3.33,3,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,Machine Learning Engineer,Software Engineer,Cloud Engineer
22,Male,PhD,Data Science,3.74,8,0,1,1,0,0,1,1,0,0,1,0,4,5,4,2,1,Software Engineer,Cloud Engineer,DevOps Engineer
32,Female,Master,AI,3.49,7,1,0,0,1,0,0,1,0,1,1,0,4,5,5,3,1,Cloud Engineer,DevOps Engineer,Frontend Developer
29,Female,Bachelor,Cybersecurity,3.12,7,1,0,1,1,0,0,0,1,0,1,0,3,4,2,2,1,Software Engineer,DevOps Engineer,Cybersecurity Analyst
34,Male,Master,Software Engineering,3.79,5,1,0,1,0,1,1,1,0,1,1,1,3,4,3,1,5,AI Researcher,Machine Learning Engineer,Software Engineer
32,Male,Bachelor,Data Science,3.18,0,0,1,1,0,1,0,0,0,0,1,0,2,4,2,2,1,Software Engineer,DevOps Engineer,Backend Developer
30,Male,Bachelor,AI,3.56,8,0,0,0,0,1,1,1,0,1,0,1,2,1,1,2,3,Cloud Engineer,Frontend Developer,Security Engineer
26,Male,Master,Cybersecurity,3.98,3,1,0,0,1,0,1,0,1,0,0,1,2,5,3,4,5,Business Intelligence Analyst,Cybersecurity Analyst,AI Researcher
21,Male,Master,Software Engineering,2.83,7,0,0,0,1,1,0,0,0,0,0,0,4,4,4,2,4,Business Intelligence Analyst,Machine Learning Engineer,Data Scientist
33,Female,PhD,Data Science,3.91,4,0,0,1,1,0,0,1,1,1,1,0,2,2,4,1,5,Software Engineer,Cloud Engineer,DevOps Engineer
21,Male,PhD,Software Engineering,3.64,1,0,1,0,0,0,0,1,1,0,1,0,2,5,5,1,5,Software Engineer,Cloud Engineer,DevOps Engineer
30,Male,PhD,Software Engineering,3.68,7,0,0,1,0,0,1,1,1,0,1,1,2,4,3,2,1,Software Engineer,Cloud Engineer,DevOps Engineer
27,Male,Master,Computer Science,3.99,5,1,1,0,0,1,1,0,0,1,0,0,4,5,5,4,4,AI Researcher,Machine Learning Engineer,Software Engineer
30,Male,Bachelor,Computer Science,2.82,3,1,0,0,0,1,0,1,0,1,0,0,2,3,1,4,2,Machine Learning Engineer,Cloud Engineer,Data Scientist
32,Female,PhD,Software Engineering,3.46,2,1,0,0,0,1,1,0,0,0,0,1,3,3,1,5,4,Machine Learning Engineer,Data Scientist,AI Researcher
29,Male,PhD,Cybersecurity,3.84,7,1,1,1,0,0,0,1,0,1,0,1,2,3,5,4,2,Software Engineer,Cloud Engineer,AI Researcher
33,Male,Master,Computer Science,2.72,0,0,0,1,1,0,0,1,1,0,1,1,3,3,4,1,2,Software Engineer,Cloud Engineer,DevOps Engineer
25,Female,PhD,Data Science,3.42,8,1,1,0,1,1,1,0,0,0,0,0,4,5,4,5,3,Business Intelligence Analyst,Machine Learning Engineer,Data Scientist
26,Male,PhD,Computer Science,2.51,6,1,1,1,0,0,0,1,1,0,1,1,1,5,4,2,1,Software Engineer,Cloud Engineer,DevOps Engineer
35,Male,PhD,Computer Science,2.97,6,0,1,0,1,1,0,0,1,0,0,1,3,3,5,1,5,Software Engineer,Cybersecurity Analyst,Backend Developer
21,Male,PhD,Software Engineering,2.81,8,1,1,0,0,1,1,1,1,0,0,0,3,4,1,2,3,Machine Learning Engineer,Software Engineer,Cloud Engineer
28,Male,Bachelor,Cybersecurity,3.53,1,0,1,1,0,0,1,1,1,0,1,1,5,5,4,4,4,Software Engineer,Cloud Engineer,DevOps Engineer
34,Female,PhD,AI,2.97,1,0,1,0,0,1,1,0,0,0,1,1,2,2,5,5,2,Software Engineer,DevOps Engineer,Backend Developer
31,Female,Master,Cybersecurity,3.08,8,1,1,1,1,0,1,1,0,0,1,1,5,2,5,3,4,Business Intelligence Analyst,Software Engineer,Cloud Engineer
28,Female,Master,Computer Science,3.04,2,1,1,1,0,1,1,1,0,1,1,0,2,4,2,5,3,Machine Learning Engineer,Software Engineer,Cloud Engineer
33,Male,PhD,Computer Science,3.3,2,0,1,0,1,1,0,1,1,0,1,0,3,4,5,1,3,Software Engineer,Cloud Engineer,DevOps Engineer
23,Male,Bachelor,Data Science,3.61,0,0,1,1,1,0,1,1,1,1,0,0,3,3,1,2,3,Business Intelligence Analyst,Software Engineer,Cloud Engineer
21,Female,Bachelor,Data Science,3.93,4,1,1,1,1,0,0,1,1,0,1,1,2,3,4,5,4,Software Engineer,Cloud Engineer,DevOps Engineer
34,Male,Master,AI,3.17,4,0,1,0,1,1,0,1,0,0,1,1,5,3,1,4,4,Software Engineer,Cloud Engineer,DevOps Engineer
35,Male,Bachelor,Computer Science,2.77,1,0,1,0,1,1,0,1,0,1,1,1,1,5,5,2,3,Software Engineer,Cloud Engineer,DevOps Engineer
30,Male,Master,Software Engineering,2.74,7,1,0,0,1,0,0,1,0,1,0,0,3,3,5,4,2,Cloud Engineer,Frontend Developer,Full Stack Developer
35,Female,Master,Data Science,3.44,3,1,1,1,1,1,1,1,0,0,1,0,1,2,3,1,4,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
32,Female,Master,Computer Science,2.83,2,1,0,1,1,0,1,0,0,0,1,0,5,3,1,3,1,Business Intelligence Analyst,Software Engineer,DevOps Engineer
30,Female,Bachelor,Cybersecurity,3.92,6,0,0,1,1,1,1,0,0,1,0,0,3,1,5,4,2,Business Intelligence Analyst,Software Engineer,AI Researcher
27,Female,Bachelor,Cybersecurity,2.94,6,1,0,0,0,0,1,0,0,0,1,0,5,1,4,4,1,DevOps Engineer,Business Intelligence Analyst,Machine Learning Engineer
25,Female,Master,Software Engineering,2.94,7,0,0,0,1,1,0,0,0,0,1,0,3,2,2,3,1,DevOps Engineer,Machine Learning Engineer,Data Scientist
30,Female,Bachelor,AI,3.57,0,1,1,0,1,1,0,1,1,1,1,1,5,1,2,4,1,Machine Learning Engineer,Software Engineer,Cloud Engineer
24,Male,Bachelor,Software Engineering,3.12,5,1,1,1,0,0,0,1,0,1,1,1,2,2,2,5,2,Software Engineer,Cloud Engineer,DevOps Engineer
25,Male,Bachelor,Software Engineering,2.86,6,0,1,0,1,1,0,1,1,0,1,0,4,2,2,3,5,Software Engineer,Cloud Engineer,DevOps Engineer
21,Female,Master,Cybersecurity,3.61,6,0,0,1,0,0,1,1,1,0,0,0,3,1,4,3,1,Software Engineer,Cloud Engineer,Cybersecurity Analyst
35,Male,PhD,Computer Science,3.96,0,1,0,1,1,0,1,0,0,0,1,1,4,1,4,1,4,Business Intelligence Analyst,Software Engineer,DevOps Engineer
34,Male,Bachelor,Computer Science,2.83,4,1,0,1,0,0,0,0,0,0,1,0,2,2,4,3,1,Software Engineer,DevOps Engineer,Backend Developer
22,Female,Bachelor,Software Engineering,3.49,0,1,0,0,0,0,1,0,0,0,1,0,2,5,1,3,5,DevOps Engineer,Machine Learning Engineer,Data Scientist
27,Female,Bachelor,AI,3.35,0,0,0,0,0,0,1,1,0,0,0,0,4,2,2,4,4,Cloud Engineer,Business Intelligence Analyst,Machine Learning Engineer
29,Female,PhD,Software Engineering,3.96,3,0,1,0,0,0,0,0,1,0,0,0,2,1,2,1,5,Software Engineer,Cybersecurity Analyst,AI Researcher
24,Female,Bachelor,Cybersecurity,2.58,4,1,1,0,0,1,0,1,1,0,0,0,4,2,2,4,2,Machine Learning Engineer,Software Engineer,Cloud Engineer
30,Male,PhD,AI,3.33,2,1,1,0,1,1,0,1,1,0,1,1,5,1,1,1,2,Machine Learning Engineer,Software Engineer,Cloud Engineer
24,Female,Master,Cybersecurity,3.66,2,0,1,0,0,0,0,0,1,0,0,1,1,3,5,1,1,Software Engineer,Cybersecurity Analyst,Backend Developer
28,Male,Master,Software Engineering,2.53,1,0,1,0,1,1,0,0,1,0,0,0,2,1,1,1,3,Software Engineer,Cybersecurity Analyst,Backend Developer
34,Female,Bachelor,Computer Science,3.68,6,0,0,1,0,0,1,1,1,1,0,1,4,5,5,2,3,Software Engineer,Cloud Engineer,Cybersecurity Analyst
31,Male,PhD,Computer Science,3.12,6,0,0,1,0,0,1,0,0,1,1,1,3,2,1,1,3,Software Engineer,DevOps Engineer,Backend Developer
33,Female,Bachelor,Software Engineering,3.16,5,1,0,1,1,0,0,0,0,0,1,1,2,3,4,5,1,Software Engineer,DevOps Engineer,Backend Developer
30,Male,PhD,Computer Science,3.52,0,1,1,1,0,1,1,0,1,0,0,1,2,3,1,3,1,Machine Learning Engineer,Software Engineer,Cybersecurity Analyst
24,Male,PhD,AI,2.78,0,1,1,0,0,1,1,0,0,1,0,0,5,3,5,4,5,Machine Learning Engineer,Software Engineer,Data Scientist
22,Female,Bachelor,AI,3.0,4,0,0,1,1,1,0,0,0,0,1,1,1,3,3,3,2,Software Engineer,DevOps Engineer,Backend Developer
33,Male,Master,Software Engineering,3.23,1,0,1,0,0,1,1,1,1,1,1,0,1,1,4,5,2,Software Engineer,Cloud Engineer,DevOps Engineer
27,Male,Bachelor,Cybersecurity,3.48,6,0,0,1,0,1,0,1,1,0,1,1,2,4,1,5,1,Software Engineer,Cloud Engineer,DevOps Engineer
29,Female,Master,Cybersecurity,3.39,3,1,0,0,0,1,1,1,1,0,0,1,5,1,1,3,4,Machine Learning Engineer,Cloud Engineer,Cybersecurity Analyst
28,Female,Bachelor,Computer Science,3.5,4,1,1,1,1,0,0,1,1,1,1,1,1,1,1,5,4,Software Engineer,Cloud Engineer,DevOps Engineer
23,Female,PhD,Computer Science,3.71,3,0,0,1,1,0,0,1,1,1,1,1,2,3,3,2,3,Software Engineer,Cloud Engineer,DevOps Engineer
26,Male,PhD,Computer Science,3.95,4,1,1,1,1,1,0,0,0,0,0,1,4,1,5,1,4,AI Researcher,Machine Learning Engineer,Software Engineer
24,Male,PhD,AI,3.68,3,1,0,0,0,1,0,1,1,1,0,0,4,5,2,5,4,Machine Learning Engineer,Cloud Engineer,Cybersecurity Analyst
23,Female,Bachelor,Cybersecurity,3.44,3,1,0,1,1,1,0,0,1,0,0,0,2,5,1,1,1,Backend Developer,Machine Learning Engineer,Software Engineer
